date,state,district,pincode,age_0_5,age_5_17,age_18_greater
23-09-2025,Tamil Nadu,Sivaganga,630501,1,0,0
23-09-2025,Tamil Nadu,Sivaganga,630551,2,1,0
23-09-2025,Tamil Nadu,Sivaganga,630556,1,0,0
23-09-2025,Tamil Nadu,Tenkasi,627756,1,0,0
23-09-2025,Tamil Nadu,Thanjavur,612301,1,0,0
23-09-2025,Tamil Nadu,Thanjavur,612503,2,0,0
23-09-2025,Tamil Nadu,Thanjavur,613101,2,0,0
23-09-2025,Tamil Nadu,Thanjavur,613501,4,0,0
23-09-2025,Tamil Nadu,Thanjavur,613504,1,0,0
23-09-2025,Tamil Nadu,Thanjavur,613602,2,0,0
23-09-2025,Tamil Nadu,Thanjavur,614208,1,0,0
23-09-2025,Tamil Nadu,Thanjavur,614612,2,0,0
23-09-2025,Tamil Nadu,Thanjavur,614704,1,0,0
23-09-2025,Tamil Nadu,Thanjavur,614804,3,1,0
23-09-2025,Tamil Nadu,Thanjavur,614902,4,1,0
23-09-2025,Tamil Nadu,The Nilgiris,643001,1,0,0
23-09-2025,Tamil Nadu,Theni,625203,1,0,0
23-09-2025,Tamil Nadu,Theni,625520,2,0,0
23-09-2025,Tamil Nadu,Theni,625521,1,0,0
23-09-2025,Tamil Nadu,Theni,625522,2,0,0
23-09-2025,Tamil Nadu,Theni,625523,1,0,0
23-09-2025,Tamil Nadu,Theni,625524,3,2,0
23-09-2025,Tamil Nadu,Theni,625582,2,0,0
23-09-2025,Tamil Nadu,Theni,625601,2,0,0
23-09-2025,Tamil Nadu,Thiruvallur,600067,0,1,0
23-09-2025,Tamil Nadu,Thiruvallur,631204,1,1,0
23-09-2025,Tamil Nadu,Thiruvarur,609503,1,0,0
23-09-2025,Tamil Nadu,Thiruvarur,610102,3,0,0
23-09-2025,Tamil Nadu,Thiruvarur,613704,0,1,0
23-09-2025,Tamil Nadu,Thiruvarur,614017,1,1,0
23-09-2025,Tamil Nadu,Thiruvarur,614703,1,0,0
23-09-2025,Tamil Nadu,Thiruvarur,614716,1,0,0
23-09-2025,Tamil Nadu,Thoothukkudi,628001,1,0,0
23-09-2025,Tamil Nadu,Thoothukkudi,628006,1,0,0
23-09-2025,Tamil Nadu,Thoothukkudi,628302,0,1,0
23-09-2025,Tamil Nadu,Thoothukkudi,628501,6,0,0
23-09-2025,Tamil Nadu,Thoothukkudi,628623,2,0,0
23-09-2025,Tamil Nadu,Thoothukkudi,628718,1,0,0
23-09-2025,Tamil Nadu,Thoothukkudi,628809,2,0,0
23-09-2025,Tamil Nadu,Thoothukkudi,628903,1,0,0
23-09-2025,Tamil Nadu,Thoothukkudi,628908,1,0,0
23-09-2025,Tamil Nadu,Tiruchirappalli,620005,3,0,0
23-09-2025,Tamil Nadu,Tiruchirappalli,620008,1,0,0
23-09-2025,Tamil Nadu,Tiruchirappalli,620019,3,0,0
23-09-2025,Tamil Nadu,Tiruchirappalli,620020,1,0,0
23-09-2025,Tamil Nadu,Tiruchirappalli,621003,2,0,0
23-09-2025,Tamil Nadu,Tiruchirappalli,621010,0,1,0
23-09-2025,Tamil Nadu,Tiruchirappalli,621011,1,0,0
23-09-2025,Tamil Nadu,Tiruchirappalli,621014,1,0,0
23-09-2025,Tamil Nadu,Tiruchirappalli,621205,2,0,0
23-09-2025,Tamil Nadu,Tiruchirappalli,621207,2,0,0
23-09-2025,Tamil Nadu,Tiruchirappalli,621209,1,0,0
23-09-2025,Tamil Nadu,Tiruchirappalli,621315,8,0,0
23-09-2025,Tamil Nadu,Tirunelveli,627010,1,0,0
23-09-2025,Tamil Nadu,Tirunelveli,627109,0,1,0
23-09-2025,Tamil Nadu,Tirunelveli,627114,1,0,0
23-09-2025,Tamil Nadu,Tirunelveli,627201,2,1,0
23-09-2025,Tamil Nadu,Tirunelveli,627352,2,0,0
23-09-2025,Tamil Nadu,Tirunelveli,627502,1,0,0
23-09-2025,Tamil Nadu,Tirunelveli,627601,0,1,0
23-09-2025,Tamil Nadu,Tirunelveli,627810,1,0,0
23-09-2025,Tamil Nadu,Tirunelveli,627811,4,0,0
23-09-2025,Tamil Nadu,Tirunelveli,627813,1,0,0
23-09-2025,Tamil Nadu,Tirunelveli,627852,2,0,0
23-09-2025,Tamil Nadu,Tirunelveli,627860,1,0,0
23-09-2025,Tamil Nadu,Tirunelveli,627862,1,1,0
23-09-2025,Tamil Nadu,Tirunelveli,627953,1,0,0
23-09-2025,Tamil Nadu,Tirupattur,635651,1,0,0
23-09-2025,Tamil Nadu,Tirupattur,635654,1,0,0
23-09-2025,Tamil Nadu,Tiruppur,638056,1,0,0
23-09-2025,Tamil Nadu,Tiruppur,638103,1,0,0
23-09-2025,Tamil Nadu,Tiruppur,638701,7,0,0
23-09-2025,Tamil Nadu,Tiruppur,641602,10,2,0
23-09-2025,Tamil Nadu,Tiruppur,641603,7,0,0
23-09-2025,Tamil Nadu,Tiruppur,641604,4,1,0
23-09-2025,Tamil Nadu,Tiruppur,641655,2,0,0
23-09-2025,Tamil Nadu,Tiruppur,641663,1,0,0
23-09-2025,Tamil Nadu,Tiruppur,641665,4,0,0
23-09-2025,Tamil Nadu,Tiruppur,641668,1,0,0
23-09-2025,Tamil Nadu,Tiruppur,641687,2,0,0
23-09-2025,Tamil Nadu,Tiruppur,642201,1,0,0
23-09-2025,Tamil Nadu,Tiruppur,642203,4,0,0
23-09-2025,Tamil Nadu,Tiruppur,642204,4,0,0
23-09-2025,Tamil Nadu,Tiruvallur,600049,1,0,0
23-09-2025,Tamil Nadu,Tiruvallur,600062,4,0,0
23-09-2025,Tamil Nadu,Tiruvallur,600087,4,0,0
23-09-2025,Tamil Nadu,Tiruvallur,600116,1,0,0
23-09-2025,Tamil Nadu,Tiruvallur,601102,2,0,0
23-09-2025,Tamil Nadu,Tiruvallur,601201,1,0,0
23-09-2025,Tamil Nadu,Tiruvallur,601203,3,1,0
23-09-2025,Tamil Nadu,Tiruvallur,601204,1,1,0
23-09-2025,Tamil Nadu,Tiruvallur,631302,1,1,0
23-09-2025,Tamil Nadu,Tiruvallur,631402,2,0,0
23-09-2025,Tamil Nadu,Tiruvannamalai,604407,2,1,0
23-09-2025,Tamil Nadu,Tiruvannamalai,604601,6,0,0
23-09-2025,Tamil Nadu,Tiruvannamalai,606601,5,0,0
23-09-2025,Tamil Nadu,Tiruvannamalai,606703,1,2,0
23-09-2025,Tamil Nadu,Tiruvannamalai,606705,1,0,0
23-09-2025,Tamil Nadu,Tiruvannamalai,606710,4,0,0
23-09-2025,Tamil Nadu,Tiruvannamalai,606902,1,0,0
23-09-2025,Tamil Nadu,Tiruvannamalai,632313,1,0,0
23-09-2025,Tamil Nadu,Tiruvannamalai,632511,1,0,0
23-09-2025,Tamil Nadu,Vellore,632001,2,0,0
23-09-2025,Tamil Nadu,Vellore,632101,1,0,0
23-09-2025,Tamil Nadu,Vellore,632401,2,0,0
23-09-2025,Tamil Nadu,Vellore,632508,2,0,0
23-09-2025,Tamil Nadu,Vellore,632509,1,0,0
23-09-2025,Tamil Nadu,Vellore,632512,3,0,0
23-09-2025,Tamil Nadu,Vellore,632513,6,1,0
23-09-2025,Tamil Nadu,Vellore,632514,1,0,0
23-09-2025,Tamil Nadu,Vellore,632531,3,0,0
23-09-2025,Tamil Nadu,Vellore,635601,4,0,0
23-09-2025,Tamil Nadu,Vellore,635654,0,1,0
23-09-2025,Tamil Nadu,Vellore,635655,1,0,0
23-09-2025,Tamil Nadu,Vellore,635808,0,1,0
23-09-2025,Tamil Nadu,Villupuram,604306,1,2,0
23-09-2025,Tamil Nadu,Villupuram,605203,3,0,0
23-09-2025,Tamil Nadu,Villupuram,605301,2,0,0
23-09-2025,Tamil Nadu,Villupuram,605702,3,0,0
23-09-2025,Tamil Nadu,Villupuram,605751,0,1,0
23-09-2025,Tamil Nadu,Villupuram,605759,1,0,0
23-09-2025,Tamil Nadu,Villupuram,605766,0,1,0
23-09-2025,Tamil Nadu,Villupuram,606115,1,0,0
23-09-2025,Tamil Nadu,Villupuram,606201,1,0,0
23-09-2025,Tamil Nadu,Villupuram,606202,2,0,0
23-09-2025,Tamil Nadu,Villupuram,607101,2,1,0
23-09-2025,Tamil Nadu,Villupuram,607203,1,0,0
23-09-2025,Tamil Nadu,Viluppuram,604205,1,1,0
23-09-2025,Tamil Nadu,Viluppuram,604206,1,0,0
23-09-2025,Tamil Nadu,Viluppuram,604302,1,0,0
23-09-2025,Tamil Nadu,Viluppuram,605109,2,0,0
23-09-2025,Tamil Nadu,Viluppuram,605401,1,0,0
23-09-2025,Tamil Nadu,Viluppuram,605601,0,1,0
23-09-2025,Tamil Nadu,Viluppuram,605652,4,0,0
23-09-2025,Tamil Nadu,Viluppuram,606213,1,0,0
23-09-2025,Tamil Nadu,Virudhunagar,626001,8,0,0
23-09-2025,Tamil Nadu,Virudhunagar,626101,3,0,0
23-09-2025,Tamil Nadu,Virudhunagar,626109,1,0,0
24-09-2025,Karnataka,Shivamogga,577214,1,0,0
24-09-2025,Karnataka,Shivamogga,577225,1,0,0
24-09-2025,Karnataka,Shivamogga,577301,2,0,0
24-09-2025,Karnataka,Shivamogga,577413,1,0,0
24-09-2025,Karnataka,Shivamogga,577425,1,0,0
24-09-2025,Karnataka,Shivamogga,577448,1,0,0
24-09-2025,Karnataka,Tumakuru,572104,1,0,1
24-09-2025,Karnataka,Tumakuru,572113,1,0,0
24-09-2025,Karnataka,Tumakuru,572119,1,0,0
24-09-2025,Karnataka,Tumkur,572116,1,0,0
24-09-2025,Karnataka,Tumkur,572117,1,0,0
24-09-2025,Karnataka,Tumkur,572128,1,0,0
24-09-2025,Karnataka,Tumkur,572132,1,0,0
24-09-2025,Karnataka,Tumkur,572213,3,0,0
24-09-2025,Karnataka,Tumkur,572222,1,0,0
24-09-2025,Karnataka,Udupi,576104,1,0,0
24-09-2025,Karnataka,Udupi,576212,1,0,0
24-09-2025,Karnataka,Udupi,576229,1,0,0
24-09-2025,Karnataka,Udupi,576230,1,0,0
24-09-2025,Karnataka,Uttara Kannada,581316,1,0,0
24-09-2025,Karnataka,Uttara Kannada,581318,1,0,0
24-09-2025,Karnataka,Uttara Kannada,581334,2,0,0
24-09-2025,Karnataka,Uttara Kannada,581348,1,0,0
24-09-2025,Karnataka,Uttara Kannada,581349,1,0,0
24-09-2025,Karnataka,Uttara Kannada,581355,1,0,0
24-09-2025,Karnataka,Uttara Kannada,581359,3,0,0
24-09-2025,Karnataka,Uttara Kannada,581402,2,0,0
24-09-2025,Karnataka,Uttara Kannada,581403,1,0,0
24-09-2025,Karnataka,Uttara Kannada,581440,1,0,0
24-09-2025,Karnataka,Vijayanagara,583125,4,0,0
24-09-2025,Karnataka,Vijayapura,586108,2,0,0
24-09-2025,Karnataka,Vijayapura,586109,2,0,0
24-09-2025,Karnataka,Vijayapura,586112,1,0,0
24-09-2025,Karnataka,Vijayapura,586113,2,0,0
24-09-2025,Karnataka,Yadgir,585201,1,0,0
24-09-2025,Karnataka,Yadgir,585214,0,1,1
24-09-2025,Karnataka,Yadgir,585215,1,3,0
24-09-2025,Karnataka,Yadgir,585221,2,0,0
24-09-2025,Karnataka,Yadgir,585224,1,0,0
24-09-2025,Kerala,Alappuzha,688535,1,0,0
24-09-2025,Kerala,Alappuzha,688540,2,1,0
24-09-2025,Kerala,Alappuzha,688541,1,0,0
24-09-2025,Kerala,Alappuzha,689121,1,0,0
24-09-2025,Kerala,Alappuzha,690107,0,1,0
24-09-2025,Kerala,Alappuzha,690503,2,0,0
24-09-2025,Kerala,Alappuzha,690512,1,0,0
24-09-2025,Kerala,Ernakulam,682012,1,0,0
24-09-2025,Kerala,Ernakulam,682027,1,0,0
24-09-2025,Kerala,Ernakulam,682034,1,0,0
24-09-2025,Kerala,Ernakulam,682508,1,1,0
24-09-2025,Kerala,Ernakulam,683110,1,0,0
24-09-2025,Kerala,Ernakulam,683546,1,0,0
24-09-2025,Kerala,Ernakulam,683550,1,0,0
24-09-2025,Kerala,Ernakulam,683576,1,0,0
24-09-2025,Kerala,Ernakulam,686671,3,2,0
24-09-2025,Kerala,Ernakulam,686691,3,2,0
24-09-2025,Kerala,Idukki,685602,1,0,0
24-09-2025,Kerala,Idukki,685606,1,0,0
24-09-2025,Kerala,Kannur,670005,0,1,0
24-09-2025,Kerala,Kannur,670011,1,0,0
24-09-2025,Kerala,Kannur,670012,1,0,0
24-09-2025,Kerala,Kannur,670353,1,0,0
24-09-2025,Kerala,Kannur,670502,1,0,0
24-09-2025,Kerala,Kannur,670521,2,1,0
24-09-2025,Kerala,Kannur,670562,0,1,0
24-09-2025,Kerala,Kannur,670563,1,0,0
24-09-2025,Kerala,Kannur,670594,2,0,0
24-09-2025,Kerala,Kannur,670650,1,0,0
24-09-2025,Kerala,Kasaragod,671121,1,0,0
24-09-2025,Kerala,Kasaragod,671310,0,2,0
24-09-2025,Kerala,Kasaragod,671323,5,0,0
24-09-2025,Kerala,Kasaragod,671324,1,0,0
24-09-2025,Kerala,Kasaragod,671533,0,2,0
24-09-2025,Kerala,Kasaragod,671551,1,0,0
24-09-2025,Kerala,Kollam,691001,1,0,0
24-09-2025,Kerala,Kollam,691004,2,0,0
24-09-2025,Kerala,Kollam,691010,0,1,0
24-09-2025,Kerala,Kollam,691303,1,0,0
24-09-2025,Kerala,Kollam,691334,1,0,0
24-09-2025,Kerala,Kollam,691503,0,1,0
24-09-2025,Kerala,Kollam,691537,0,1,0
24-09-2025,Kerala,Kottayam,686008,1,0,0
24-09-2025,Kerala,Kottayam,686121,0,1,0
24-09-2025,Kerala,Kottayam,686510,1,0,0
24-09-2025,Kerala,Kottayam,686512,2,0,0
24-09-2025,Kerala,Kottayam,686532,1,0,0
24-09-2025,Kerala,Kottayam,686564,1,0,0
24-09-2025,Kerala,Kottayam,686573,1,0,0
24-09-2025,Kerala,Kottayam,686574,0,1,0
24-09-2025,Kerala,Kottayam,686576,2,0,0
24-09-2025,Kerala,Kottayam,686582,2,1,0
24-09-2025,Kerala,Kozhikode,673106,1,0,0
24-09-2025,Kerala,Kozhikode,673303,1,2,0
24-09-2025,Kerala,Kozhikode,673502,1,0,0
24-09-2025,Kerala,Kozhikode,673507,0,1,0
24-09-2025,Kerala,Kozhikode,673572,2,1,0
24-09-2025,Kerala,Kozhikode,673582,1,1,0
24-09-2025,Kerala,Kozhikode,673602,2,0,0
24-09-2025,Kerala,Malappuram,673638,2,1,0
24-09-2025,Kerala,Malappuram,673641,2,1,0
24-09-2025,Kerala,Malappuram,676106,3,0,0
24-09-2025,Kerala,Malappuram,676303,0,2,0
24-09-2025,Kerala,Malappuram,676509,1,0,0
24-09-2025,Kerala,Malappuram,676552,2,0,0
24-09-2025,Kerala,Malappuram,679321,0,1,0
24-09-2025,Kerala,Malappuram,679328,0,1,0
24-09-2025,Kerala,Malappuram,679330,1,0,0
24-09-2025,Kerala,Malappuram,679334,2,0,0
24-09-2025,Kerala,Malappuram,679338,1,0,0
24-09-2025,Kerala,Malappuram,679357,0,1,0
24-09-2025,Kerala,Malappuram,679574,2,1,0
24-09-2025,Kerala,Malappuram,679576,0,1,0
24-09-2025,Kerala,Malappuram,679581,0,1,0
24-09-2025,Kerala,Palakkad,678503,2,0,0
24-09-2025,Kerala,Palakkad,678504,1,0,0
24-09-2025,Kerala,Palakkad,678721,2,0,0
24-09-2025,Kerala,Palakkad,679313,1,0,0
24-09-2025,Kerala,Palakkad,679535,1,0,0
24-09-2025,Kerala,Pathanamthitta,689602,1,1,0
24-09-2025,Kerala,Pathanamthitta,689625,1,0,0
24-09-2025,Kerala,Pathanamthitta,689642,1,0,0
24-09-2025,Kerala,Pathanamthitta,689662,1,0,0
24-09-2025,Kerala,Pathanamthitta,689693,1,0,0
24-09-2025,Kerala,Thiruvananthapuram,695004,0,1,0
24-09-2025,Kerala,Thiruvananthapuram,695042,1,0,0
24-09-2025,Kerala,Thiruvananthapuram,695121,1,0,0
24-09-2025,Kerala,Thiruvananthapuram,695125,1,0,0
24-09-2025,Kerala,Thiruvananthapuram,695126,1,0,0
24-09-2025,Kerala,Thiruvananthapuram,695304,1,0,0
24-09-2025,Kerala,Thiruvananthapuram,695521,1,0,0
24-09-2025,Kerala,Thiruvananthapuram,695564,1,0,0
24-09-2025,Kerala,Thiruvananthapuram,695568,1,0,0
24-09-2025,Kerala,Thrissur,680014,3,0,0
24-09-2025,Kerala,Thrissur,680026,1,0,0
24-09-2025,Kerala,Thrissur,680513,1,0,0
24-09-2025,Kerala,Thrissur,680569,0,1,0
24-09-2025,Kerala,Thrissur,680583,1,0,0
24-09-2025,Kerala,Thrissur,680589,2,0,0
24-09-2025,Kerala,Thrissur,680651,1,0,0
24-09-2025,Kerala,Thrissur,680666,2,0,0
24-09-2025,Kerala,Thrissur,680681,2,0,0
24-09-2025,Kerala,Thrissur,680685,1,0,0
24-09-2025,Kerala,Wayanad,670645,0,3,0
24-09-2025,Kerala,Wayanad,673596,1,0,0
24-09-2025,Madhya Pradesh,Anuppur,484886,1,1,0
24-09-2025,Madhya Pradesh,Ashok Nagar,473330,7,2,0
24-09-2025,Madhya Pradesh,Ashok Nagar,473335,7,1,0
24-09-2025,Madhya Pradesh,Ashok Nagar,473443,4,2,0
24-09-2025,Madhya Pradesh,Ashok Nagar,473446,5,2,0
24-09-2025,Madhya Pradesh,Balaghat,481001,5,1,0
24-09-2025,Madhya Pradesh,Balaghat,481224,4,0,0
24-09-2025,Madhya Pradesh,Balaghat,481335,2,0,0
24-09-2025,Madhya Pradesh,Barwani,451447,8,7,0
24-09-2025,Madhya Pradesh,Barwani,451551,10,8,0
24-09-2025,Madhya Pradesh,Barwani,451660,4,1,0
24-09-2025,Madhya Pradesh,Barwani,451881,3,1,0
24-09-2025,Madhya Pradesh,Betul,460004,2,0,0
24-09-2025,Madhya Pradesh,Betul,460551,3,0,0
24-09-2025,Madhya Pradesh,Betul,460554,4,5,0
24-09-2025,Madhya Pradesh,Betul,460557,5,0,0
24-09-2025,Madhya Pradesh,Betul,460661,6,1,0
24-09-2025,Madhya Pradesh,Bhind,477001,3,2,1
24-09-2025,Madhya Pradesh,Bhind,477332,0,1,0
24-09-2025,Madhya Pradesh,Bhind,477333,0,1,0
24-09-2025,Madhya Pradesh,Bhind,477335,1,2,0
24-09-2025,Madhya Pradesh,Bhind,477446,1,1,0
24-09-2025,Madhya Pradesh,Bhopal,462001,15,1,0
24-09-2025,Madhya Pradesh,Bhopal,462003,3,1,0
24-09-2025,Madhya Pradesh,Bhopal,462011,1,0,0
24-09-2025,Madhya Pradesh,Bhopal,462030,8,0,0
24-09-2025,Madhya Pradesh,Bhopal,462036,4,1,0
24-09-2025,Madhya Pradesh,Bhopal,462037,4,1,0
24-09-2025,Madhya Pradesh,Bhopal,462038,5,3,0
24-09-2025,Madhya Pradesh,Bhopal,462101,0,2,0
24-09-2025,Madhya Pradesh,Bhopal,463106,2,0,0
24-09-2025,Madhya Pradesh,Bhopal,463111,2,1,0
24-09-2025,Madhya Pradesh,Burhanpur,450331,27,8,1
24-09-2025,Madhya Pradesh,Chhatarpur,471111,7,1,0
24-09-2025,Madhya Pradesh,Chhatarpur,471313,6,2,0
24-09-2025,Madhya Pradesh,Chhatarpur,471411,9,2,0
24-09-2025,Madhya Pradesh,Chhindwara,480108,2,0,0
24-09-2025,Madhya Pradesh,Chhindwara,480338,4,0,0
24-09-2025,Madhya Pradesh,Chhindwara,480551,6,1,0
24-09-2025,Madhya Pradesh,Chhindwara,480554,2,1,0
24-09-2025,Madhya Pradesh,Datia,475671,4,1,0
24-09-2025,Madhya Pradesh,Datia,475675,2,2,0
24-09-2025,Madhya Pradesh,Dewas,455221,1,2,0
24-09-2025,Madhya Pradesh,Dewas,455332,8,1,0
24-09-2025,Madhya Pradesh,Dewas,455459,1,0,0
24-09-2025,Madhya Pradesh,Dhar,454001,16,2,0
24-09-2025,Madhya Pradesh,Dhar,454116,7,8,0
24-09-2025,Madhya Pradesh,Dhar,454221,10,7,0
24-09-2025,Madhya Pradesh,Dhar,454446,15,6,0
24-09-2025,Madhya Pradesh,East Nimar,450001,6,3,0
24-09-2025,Madhya Pradesh,East Nimar,450661,2,6,0
24-09-2025,Madhya Pradesh,East Nimar,450771,3,1,0
24-09-2025,Madhya Pradesh,Guna,473101,2,2,0
24-09-2025,Madhya Pradesh,Guna,473105,7,3,0
24-09-2025,Madhya Pradesh,Guna,473111,4,0,0
24-09-2025,Madhya Pradesh,Gwalior,474009,3,3,0
24-09-2025,Madhya Pradesh,Harda *,461228,3,1,0
24-09-2025,Madhya Pradesh,Hoshangabad,461221,6,1,0
24-09-2025,Madhya Pradesh,Hoshangabad,461223,17,0,0
24-09-2025,Madhya Pradesh,Hoshangabad,461668,0,1,0
24-09-2025,Madhya Pradesh,Hoshangabad,461771,3,2,0
24-09-2025,Madhya Pradesh,Indore,452010,8,2,0
24-09-2025,Madhya Pradesh,Indore,452016,13,7,0
24-09-2025,Madhya Pradesh,Indore,453220,19,2,0
24-09-2025,Madhya Pradesh,Jabalpur,483001,3,0,0
24-09-2025,Madhya Pradesh,Jabalpur,483105,4,1,0
24-09-2025,Madhya Pradesh,Jabalpur,483119,7,4,0
24-09-2025,Madhya Pradesh,Katni,483331,6,2,0
24-09-2025,Madhya Pradesh,Khandwa,450001,6,0,0
24-09-2025,Madhya Pradesh,Khandwa,450110,2,0,0
24-09-2025,Madhya Pradesh,Khandwa,450117,4,9,0
24-09-2025,Madhya Pradesh,Khargone,451111,3,1,0
24-09-2025,Madhya Pradesh,Khargone,451220,1,2,0
24-09-2025,Madhya Pradesh,Khargone,451224,3,0,0
24-09-2025,Madhya Pradesh,Maihar,485772,1,0,0
24-09-2025,Madhya Pradesh,Mandla,481768,7,0,0
24-09-2025,Madhya Pradesh,Mandla,481996,9,0,0
24-09-2025,Madhya Pradesh,Mandsaur,458001,6,1,0
24-09-2025,Madhya Pradesh,Mandsaur,458339,1,1,0
24-09-2025,Madhya Pradesh,Mandsaur,458888,7,1,0
24-09-2025,Madhya Pradesh,Mauganj,486331,3,0,0
24-09-2025,Madhya Pradesh,Mauganj,486341,1,0,0
24-09-2025,Madhya Pradesh,Morena,476001,27,13,2
24-09-2025,Madhya Pradesh,Morena,476115,10,2,0
24-09-2025,Madhya Pradesh,Morena,476444,4,4,0
24-09-2025,Madhya Pradesh,Narsimhapur,487001,4,0,0
24-09-2025,Madhya Pradesh,Narsimhapur,487118,5,1,0
24-09-2025,Madhya Pradesh,Narsimhapur,487330,1,0,0
24-09-2025,Madhya Pradesh,Narsimhapur,487770,1,0,0
24-09-2025,Madhya Pradesh,Narsimhapur,487881,2,1,0
24-09-2025,Madhya Pradesh,Narsinghpur,487001,14,5,0
24-09-2025,Madhya Pradesh,Neemuch,458228,1,0,0
24-09-2025,Madhya Pradesh,Panna,488220,24,7,0
24-09-2025,Madhya Pradesh,Panna,488222,19,2,0
24-09-2025,Madhya Pradesh,Raisen,464770,14,3,0
24-09-2025,Madhya Pradesh,Raisen,464993,6,0,0
24-09-2025,Madhya Pradesh,Rajgarh,465677,2,0,0
24-09-2025,Madhya Pradesh,Rajgarh,465685,1,1,0
24-09-2025,Madhya Pradesh,Rajgarh,465689,1,0,0
24-09-2025,Madhya Pradesh,Rajgarh,465693,0,2,0
24-09-2025,Madhya Pradesh,Rewa,486002,2,0,0
24-09-2025,Madhya Pradesh,Rewa,486226,8,1,0
24-09-2025,Madhya Pradesh,Rewa,486331,16,4,0
24-09-2025,Madhya Pradesh,Rewa,486333,4,0,0
24-09-2025,Madhya Pradesh,Rewa,486445,9,3,0
24-09-2025,Madhya Pradesh,Rewa,486556,1,0,0
24-09-2025,Madhya Pradesh,Sagar,470001,13,0,0
24-09-2025,Madhya Pradesh,Sagar,470051,0,1,0
24-09-2025,Madhya Pradesh,Sagar,470118,1,2,0
24-09-2025,Madhya Pradesh,Sagar,470119,4,1,0
24-09-2025,Madhya Pradesh,Sagar,470226,19,3,0
24-09-2025,Madhya Pradesh,Sagar,470228,1,0,0
24-09-2025,Madhya Pradesh,Satna,485115,4,0,0
24-09-2025,Madhya Pradesh,Satna,485551,1,1,0
24-09-2025,Madhya Pradesh,Satna,485661,11,0,0
24-09-2025,Madhya Pradesh,Satna,485666,8,0,0
24-09-2025,Madhya Pradesh,Satna,485778,1,0,0
24-09-2025,Madhya Pradesh,Satna,485881,12,2,0
24-09-2025,Madhya Pradesh,Sehore,466331,8,4,0
24-09-2025,Madhya Pradesh,Seoni,480771,1,0,0
24-09-2025,Madhya Pradesh,Seoni,480882,6,0,0
24-09-2025,Madhya Pradesh,Seoni,480887,7,0,0
24-09-2025,Madhya Pradesh,Seoni,480996,1,0,0
24-09-2025,Madhya Pradesh,Shahdol,484001,8,1,0
24-09-2025,Madhya Pradesh,Shahdol,484110,1,2,0
24-09-2025,Madhya Pradesh,Shajapur,465227,2,0,0
24-09-2025,Madhya Pradesh,Shajapur,465333,8,1,0
24-09-2025,Madhya Pradesh,Sheopur,476337,15,4,1
24-09-2025,Madhya Pradesh,Shivpuri,473585,2,2,0
24-09-2025,Madhya Pradesh,Shivpuri,473775,5,6,0
24-09-2025,Madhya Pradesh,Sidhi,486775,3,2,0
24-09-2025,Madhya Pradesh,Sidhi,486776,2,0,0
24-09-2025,Madhya Pradesh,Singrauli,486669,6,0,0
24-09-2025,Madhya Pradesh,Tikamgarh,472001,8,2,0
24-09-2025,Madhya Pradesh,Tikamgarh,472101,7,0,0
24-09-2025,Madhya Pradesh,Tikamgarh,472111,6,2,0
24-09-2025,Madhya Pradesh,Tikamgarh,472115,12,0,0
24-09-2025,Madhya Pradesh,Tikamgarh,472337,2,1,0
24-09-2025,Madhya Pradesh,Tikamgarh,472447,1,1,0
24-09-2025,Madhya Pradesh,Ujjain,456222,4,2,0
24-09-2025,Madhya Pradesh,Ujjain,456331,6,0,0
24-09-2025,Madhya Pradesh,Vidisha,464221,17,8,0
24-09-2025,Madhya Pradesh,Vidisha,464258,4,0,0
24-09-2025,Madhya Pradesh,Vidisha,464337,5,3,0
24-09-2025,Madhya Pradesh,West Nimar,451001,4,1,0
24-09-2025,Madhya Pradesh,West Nimar,451111,3,0,0
24-09-2025,Madhya Pradesh,West Nimar,451224,1,0,0
24-09-2025,Madhya Pradesh,West Nimar,451441,0,1,0
24-09-2025,Maharashtra,Ahmadnagar,413701,2,0,0
24-09-2025,Maharashtra,Ahmadnagar,413702,2,0,0
24-09-2025,Maharashtra,Ahmadnagar,413711,1,0,0
24-09-2025,Maharashtra,Ahmadnagar,413717,1,0,0
24-09-2025,Maharashtra,Ahmadnagar,413721,1,1,0
24-09-2025,Maharashtra,Ahmadnagar,414307,0,1,0
24-09-2025,Maharashtra,Ahmadnagar,414402,2,1,0
24-09-2025,Maharashtra,Ahmadnagar,414603,4,2,0
24-09-2025,Maharashtra,Ahmadnagar,414604,2,0,0
24-09-2025,Maharashtra,Ahmadnagar,423109,1,1,0
24-09-2025,Maharashtra,Ahmadnagar,423601,3,1,0
24-09-2025,Maharashtra,Ahmadnagar,423603,0,4,0
24-09-2025,Maharashtra,Ahmadnagar,423607,1,1,0
24-09-2025,Maharashtra,Akola,444001,12,1,0
24-09-2025,Maharashtra,Akola,444108,4,0,0
24-09-2025,Maharashtra,Akola,444401,3,0,0
24-09-2025,Maharashtra,Akola,444405,3,0,0
24-09-2025,Maharashtra,Akola,444407,1,0,0
24-09-2025,Maharashtra,Akola,444511,1,1,0
24-09-2025,Maharashtra,Amravati,444601,9,0,0
24-09-2025,Maharashtra,Amravati,444704,2,0,0
24-09-2025,Maharashtra,Amravati,444705,0,1,0
24-09-2025,Maharashtra,Amravati,444808,1,0,0
24-09-2025,Maharashtra,Amravati,444906,6,0,0
24-09-2025,Maharashtra,Aurangabad,431002,2,1,0
